id,submit_time,cpu,gpu,duration
instance_8181,214624.0,48.0,0,62480.0
instance_8184,214988.0,64.0,0,251683.0
instance_8185,215061.0,48.0,0,15.0
instance_8188,217537.0,48.0,0,131.0
instance_8189,215318.0,48.0,0,5028.0
instance_8190,215458.0,8.0,1,5969.0
instance_8191,215602.0,64.0,0,5282.0
instance_8193,216198.0,64.0,0,68228.0
instance_8194,216198.0,96.0,0,80544.0
instance_8198,216798.0,48.0,0,128.0
instance_8206,217463.0,8.0,1,3472.0
instance_8207,217463.0,8.0,1,6900.0
instance_8208,217463.0,8.0,1,6913.0
instance_8209,217463.0,8.0,1,23887.00000000003
instance_8210,217463.0,8.0,1,113736.0
instance_8211,218020.0,12.0,1,652.0
instance_8212,217919.0,48.0,0,233519.0
instance_8215,218729.0,96.0,0,66181.0
instance_8216,218729.0,64.0,0,188254.0
instance_8222,218703.0,64.0,0,4559.0
instance_8223,218729.0,64.0,0,62983.0
instance_8224,218702.0,64.0,0,248651.00000000006
instance_8225,218729.0,96.0,0,290629.00000000006
instance_8226,219659.0,64.0,0,10991.0
instance_8228,219636.0,64.0,0,137.0
instance_8229,219669.0,48.0,0,10864.0
instance_8230,220314.0,48.0,0,100843.0
instance_8232,220674.0,64.0,0,6714.0
instance_8234,220819.0,8.0,1,3557.0
instance_8235,220820.0,8.0,1,3692.0
instance_8236,220819.0,8.0,1,20524.00000000003
instance_8237,220819.0,2.0,1,20610.00000000003
instance_8238,220819.0,8.0,1,3617.0
instance_8239,220819.0,8.0,1,20603.00000000003
instance_8241,220819.0,8.0,1,20777.00000000003
instance_8242,220983.0,8.0,1,80075.0
instance_8246,220939.0,8.0,1,121875.0
instance_8247,222355.0,64.0,0,40940.0
instance_8248,222355.0,96.0,0,184702.0
instance_8250,224249.0,8.0,1,10325.00000000003
instance_8251,224249.0,8.0,1,13688.00000000003
instance_8252,224249.0,8.0,1,13803.00000000003
instance_8253,224249.0,8.0,1,10312.00000000003
instance_8254,224249.0,8.0,1,10328.00000000003
instance_8255,224249.0,8.0,1,13758.00000000003
instance_8257,225867.0,64.0,0,58415.0
instance_8258,225868.0,96.0,0,58935.0
instance_8259,226887.0,64.0,0,58369.0
instance_8260,226918.0,64.0,0,59977.0
instance_8261,227280.0,64.0,0,56997.0
instance_8262,227847.0,64.0,0,168557.0
instance_8263,228695.0,64.0,0,163487.0
instance_8265,229194.0,64.0,0,58793.0
instance_8267,229854.0,64.0,0,177234.0
instance_8269,230988.0,96.0,0,58376.0
instance_8270,231183.0,64.0,0,53402.0
instance_8271,231188.0,48.0,0,123.0
instance_8272,231221.0,48.0,0,279798.00000000006
instance_8273,231977.0,8.0,1,22507.00000000003
instance_8274,231442.0,64.0,0,120.0
instance_8275,231865.0,64.0,0,128.0
instance_8276,233406.0,64.0,0,54474.0
instance_8278,234442.00000000003,8.0,1,3490.0
instance_8279,234442.00000000003,8.0,1,3745.0
instance_8280,235652.00000000003,12.0,1,1474.0
instance_8281,235811.00000000003,192.0,0,248133.00000000003
instance_8282,237393.00000000003,12.0,1,4325.0
instance_8283,237393.00000000003,12.0,1,93952.99999999997
instance_8284,237813.00000000003,8.0,1,3537.0
instance_8288,237813.00000000003,8.0,1,65034.99999999997
instance_8289,241238.00000000003,12.0,1,4184.0
instance_8290,241238.00000000003,12.0,1,61738.99999999997
instance_8291,241238.00000000003,12.0,1,62353.99999999997
instance_8294,241224.00000000003,8.0,1,61522.99999999997
instance_8295,241223.00000000003,8.0,1,61464.99999999997
instance_8297,241228.00000000003,8.0,1,61459.99999999997
instance_8300,244645.00000000003,12.0,1,59326.99999999997
instance_8304,255920.00000000003,64.0,0,32738.99999999997
instance_8305,257183.00000000003,64.0,0,30614.99999999997
instance_8308,259751.00000000003,8.0,1,10963.99999999997
instance_8310,260844.00000000003,48.0,0,22955.99999999997
instance_8311,260664.00000000003,96.0,0,224359.00000000003
instance_8312,261495.00000000003,64.0,0,1311.999999999971
instance_8313,262230.0,64.0,0,2984.0
instance_8314,262203.0,64.0,0,143629.0
instance_8317,264461.0,64.0,0,7919.0
instance_8319,264716.0,8.0,1,2552.0
instance_8320,266009.0,64.0,0,76782.0
instance_8322,269159.0,64.0,0,122576.0
instance_8323,270531.0,48.0,0,214772.00000000006
instance_8324,270668.0,8.0,1,11084.0
instance_8327,272637.0,64.0,0,121102.0
instance_8328,272692.0,48.0,0,19851.0
instance_8329,272872.0,192.0,0,127596.0
instance_8331,276139.0,96.0,0,13210.0
instance_8333,277268.0,96.0,0,4358.0
instance_8334,278209.0,8.0,1,3597.0
instance_8335,278209.0,8.0,1,4428.0
instance_8337,280556.0,64.0,0,15706.0
instance_8338,280600.0,64.0,0,17976.0
instance_8339,280556.0,64.0,0,89796.0
instance_8342,280881.0,48.0,0,6541.0
instance_8344,281696.0,8.0,1,27911.0
instance_8348,283740.0,64.0,0,86775.0
instance_8349,283740.0,64.0,0,86949.0
instance_8350,283740.0,64.0,0,93620.0
instance_8351,283740.0,64.0,0,119608.0
instance_8354,283785.0,96.0,0,30967.0
instance_8355,283741.0,96.0,0,127571.0
instance_8357,284431.0,64.0,0,126855.0
instance_8358,284521.0,64.0,0,5479.0
instance_8359,284551.0,64.0,0,120315.0
instance_8360,284580.0,64.0,0,19778.0
instance_8361,284610.0,64.0,0,106414.0
instance_8362,284736.0,64.0,0,101102.0
instance_8363,284851.0,64.0,0,251850.0
instance_8364,285004.0,64.0,0,48254.0
instance_8365,286440.0,64.0,0,99522.0
instance_8368,286824.0,64.0,0,13511.0
instance_8369,286836.0,48.0,0,278256.0
instance_8371,287016.0,64.0,0,5772.0
instance_8373,287454.0,64.0,0,2540.0
instance_8374,287994.0,96.0,0,116990.0
instance_8375,287994.0,96.0,0,9119.0
instance_8376,288145.0,64.0,0,8795.0
instance_8377,289553.0,64.0,0,27830.0
instance_8378,289553.0,64.0,0,144034.0
instance_8379,290465.0,48.0,0,73205.0
instance_8380,291695.0,48.0,0,71750.0
instance_8383,294842.0,192.0,0,128.0
instance_8384,293394.0,64.0,0,4067.0
instance_8386,295477.0,96.0,0,17538.0
instance_8388,295835.0,64.0,0,4495.0
instance_8389,296268.0,64.0,0,170595.0
instance_8392,296978.0,64.0,0,10953.0
instance_8393,297528.0,64.0,0,93235.0
instance_8394,299644.0,64.0,0,121.0
instance_8395,299644.0,64.0,0,91364.0
instance_8396,299779.0,64.0,0,72805.0
instance_8397,299645.0,64.0,0,120.0
instance_8398,299780.0,64.0,0,8216.0
instance_8399,299780.0,64.0,0,43921.0
instance_8400,299645.0,64.0,0,133.0
instance_8401,300107.0,64.0,0,127.0
instance_8403,302449.0,64.0,0,10774.0
instance_8404,302449.0,64.0,0,100415.0
instance_8409,302564.0,8.0,1,3535.0
instance_8426,303888.0,48.0,0,950.0
instance_8427,303709.0,64.0,0,133.0
instance_8430,305546.0,96.0,0,14746.0
instance_8437,307101.0,64.0,0,134.0
instance_8438,307290.0,64.0,0,79815.0
instance_8440,307264.0,64.0,0,47350.0
instance_8441,307668.0,96.0,0,165685.00000000006
instance_8442,307882.0,192.0,0,42693.0
instance_8443,308307.0,96.0,0,107290.0
instance_8446,309055.0,96.0,0,61511.0
instance_8447,309293.0,8.0,1,28262.0
instance_8448,309715.0,96.0,0,109909.0
instance_8449,310485.0,48.0,0,951.0
instance_8451,311084.0,96.0,0,56327.0
instance_8453,311438.0,48.0,0,17698.0
instance_8456,311817.0,64.0,0,64448.0
instance_8457,312024.0,48.0,0,733.0
instance_8458,312699.0,64.0,0,58064.0
instance_8459,312699.0,64.0,0,68001.0
instance_8464,313197.0,48.0,0,102015.0
instance_8465,314265.0,48.0,0,130.0
instance_8466,313584.0,48.0,0,120.0
instance_8468,314876.0,48.0,0,129.0
instance_8469,313694.0,48.0,0,285301.0
instance_8472,313239.0,48.0,0,124.0
instance_8473,315030.0,48.0,0,266820.0
instance_8474,315385.0,64.0,0,10517.0
instance_8476,313334.0,48.0,0,123.0
instance_8478,317004.0,48.0,0,19867.0
instance_8479,316867.0,64.0,0,46840.0
instance_8480,317094.0,48.0,0,297464.0
instance_8482,316876.0,64.0,0,10257.0
instance_8483,317029.0,64.0,0,53938.0
instance_8484,317403.0,48.0,0,95303.0
instance_8485,317514.0,48.0,0,95044.0
instance_8486,317589.0,64.0,0,53496.0
instance_8489,317722.0,64.0,0,119533.0
instance_8491,318080.0,96.0,0,9137.0
instance_8492,320092.0,48.0,0,128.0
instance_8493,318359.0,64.0,0,94788.0
instance_8494,364988.0,48.0,0,126.0
instance_8495,352171.0,48.0,0,124.0
instance_8496,355459.0,48.0,0,127.0
instance_8498,318659.0,8.0,1,1088.0
instance_8510,320547.0,48.0,0,122.0
instance_8511,320454.0,8.0,1,6141.0
instance_8512,320541.0,48.0,0,127.0
instance_8513,321117.0,64.0,0,130.0
instance_8514,321926.0,64.0,0,158.0
instance_8515,321787.0,64.0,0,129.0
instance_8516,321160.0,48.0,0,99.0
instance_8517,321159.0,48.0,0,951.0
instance_8518,321128.0,48.0,0,121.0
instance_8519,321875.0,64.0,0,200.0
instance_8520,321865.0,48.0,0,44298.0
instance_8521,321123.0,48.0,0,125.0
instance_8522,321787.0,64.0,0,129.0
instance_8523,321787.0,48.0,0,130.0
instance_8524,322040.0,48.0,0,6412.0
instance_8525,321046.0,48.0,0,130.0
instance_8526,321528.0,96.0,0,121.0
instance_8529,323520.0,64.0,0,84823.0
instance_8530,322735.0,64.0,0,130.0
instance_8532,322955.0,64.0,0,8549.0
instance_8534,323365.0,64.0,0,187670.00000000006
instance_8535,322980.0,96.0,0,22456.0
instance_8536,322872.0,48.0,0,126.0
instance_8539,324405.0,8.0,1,58080.0
instance_8544,325366.0,8.0,1,1256.0
instance_8545,325375.0,8.0,1,2097.0
instance_8546,325425.0,8.0,1,75283.0
instance_8549,325425.0,8.0,1,71861.0
instance_8556,326031.0,12.0,1,1408.0
instance_8558,326102.0,64.0,0,44525.0
instance_8559,326631.0,8.0,1,386.0
instance_8561,327106.0,8.0,1,16969.0
instance_8563,329816.0,12.0,1,985.0
instance_8564,330896.0,64.0,0,15308.0
instance_8569,331072.0,8.0,1,3756.0
instance_8572,331077.0,8.0,1,3818.0
instance_8573,332096.0,48.0,0,127.0
instance_8574,332497.0,64.0,0,27909.0
instance_8575,332527.0,64.0,0,38477.0
instance_8576,332587.0,96.0,0,57422.0
instance_8577,334251.0,48.0,0,2694.0
instance_8578,334318.0,48.0,0,1938.0
instance_8582,336058.0,48.0,0,276991.0
instance_8583,336058.0,8.0,1,6542.0
instance_8585,336771.0,48.0,0,92471.0
instance_8589,336931.0,8.0,1,5920.0
instance_8590,336931.0,8.0,1,5950.0
instance_8591,336931.0,8.0,1,6066.0
instance_8592,337109.0,8.0,1,11551.0
instance_8593,336989.0,8.0,1,16585.0
instance_8594,336930.0,8.0,1,33572.0
instance_8599,336989.0,8.0,1,27612.0
instance_8600,336989.0,8.0,1,27613.0
instance_8601,336932.0,8.0,1,27669.0
instance_8602,336989.0,8.0,1,11429.0
instance_8605,338005.0,96.0,0,40979.0
instance_8606,339376.0,96.0,0,66455.0
instance_8610,341707.0,64.0,0,6384.0
instance_8616,342454.0,8.0,1,27804.0
instance_8617,342454.0,8.0,1,33321.0
instance_8619,342514.0,8.0,1,5850.0
instance_8620,342514.0,8.0,1,5973.0
instance_8621,342514.0,8.0,1,11060.0
instance_8622,342514.0,8.0,1,22085.0
instance_8623,342514.0,8.0,1,22086.0
instance_8624,342514.0,8.0,1,27852.0
instance_8630,343991.0,96.0,0,32597.0
instance_8634,344700.0,8.0,1,4055.0
instance_8649,347984.0,8.0,1,5964.0
instance_8652,351092.0,8.0,1,2171.0
instance_8653,353518.0,8.0,1,5567.0
instance_8654,353518.0,8.0,1,284606.0
instance_8655,353545.0,8.0,1,284727.0
instance_8657,353974.0,64.0,0,8401.0
instance_8658,354168.0,8.0,1,3599.0
instance_8659,354167.0,8.0,1,14866.0
instance_8663,359030.0,8.0,1,165556.0
instance_8664,359695.0,64.0,0,12315.0
instance_8666,360833.0,96.0,0,44762.0
instance_8668,360857.0,96.0,0,4212.0
instance_8669,360866.0,64.0,0,13305.0
instance_8671,361857.0,64.0,0,8507.0
instance_8674,363886.0,64.0,0,120497.00000000006
instance_8675,364126.0,96.0,0,3228.0
instance_8676,364554.0,8.0,1,160141.0
instance_8677,364553.0,8.0,1,11151.0
instance_8678,364554.0,8.0,1,295833.0
instance_8682,366187.0,96.0,0,4737.0
instance_8686,369820.0,64.0,0,182127.0
instance_8689,369820.0,64.0,0,6150.0
instance_8690,369820.0,96.0,0,36166.0
instance_8693,369821.0,64.0,0,8185.0
instance_8699,370209.0,64.0,0,15726.0
instance_8700,370360.0,64.0,0,26756.0
instance_8701,370569.0,64.0,0,5292.0
instance_8702,371019.0,64.0,0,4853.0
instance_8703,371350.0,64.0,0,19738.0
instance_8704,371585.0,64.0,0,124661.00000000006
instance_8706,372101.0,64.0,0,9462.0
instance_8709,373540.0,64.0,0,60041.0
instance_8710,375301.0,64.0,0,5968.0
instance_8711,375260.0,96.0,0,20944.0
instance_8712,375306.0,64.0,0,5406.0
instance_8713,375306.0,96.0,0,16659.0
instance_8714,375380.0,64.0,0,30984.0
instance_8715,375409.0,64.0,0,6426.0
instance_8716,375409.0,64.0,0,15642.0
instance_8719,376549.0,64.0,0,26365.0
instance_8721,377333.0,96.0,0,6508.0
instance_8722,377958.0,64.0,0,3584.0
instance_8725,380132.0,64.0,0,5147.0
instance_8726,380761.0,64.0,0,5593.0
instance_8727,381092.0,64.0,0,9932.0
instance_8728,381181.0,64.0,0,4786.0
instance_8730,381487.0,8.0,1,66.0
instance_8731,382027.0,8.0,1,67.0
instance_8732,382301.0,96.0,0,4559.0
instance_8733,384101.0,192.0,0,21201.0
instance_8736,385174.0,8.0,1,11249.0
instance_8737,385174.0,8.0,1,11249.0
instance_8738,385175.0,8.0,1,11248.0
instance_8739,385175.0,48.0,0,11248.0
instance_8740,385175.0,48.0,0,11248.0
instance_8741,385175.0,48.0,0,11248.0
instance_8742,385175.0,48.0,0,11248.0
instance_8743,385175.0,48.0,0,11248.0
instance_8744,385175.0,48.0,0,11248.0
instance_8745,385175.0,8.0,1,11248.0
instance_8746,385329.0,64.0,0,26402.0
instance_8747,385359.0,64.0,0,6700.0
instance_8748,385452.0,64.0,0,20919.0
instance_8749,385508.0,64.0,0,17917.0
instance_8750,385572.0,64.0,0,1576.0
instance_8751,385742.0,8.0,1,38.0
instance_8752,386612.0,64.0,0,4556.0
instance_8754,386703.0,64.0,0,19633.0
instance_8756,386883.0,8.0,1,3593.0
instance_8757,386883.0,12.0,1,5606.0
instance_8761,386883.0,8.0,1,3593.0
instance_8762,386883.0,8.0,1,3541.0
instance_8763,386883.0,2.0,1,3620.0
instance_8766,386883.0,8.0,1,3620.0
instance_8769,388167.0,8.0,1,29.0
instance_8770,388448.0,8.0,1,79.0
instance_8774,389953.0,48.0,0,6403.0
instance_8775,389748.0,48.0,0,6676.0
instance_8776,389748.0,96.0,0,9691.0
instance_8778,389774.0,64.0,0,21769.0
instance_8779,389774.0,64.0,0,227323.0
instance_8782,390304.0,8.0,1,6899.0
instance_8783,390304.0,8.0,1,6970.0
instance_8787,390288.0,96.0,0,122105.00000000006
instance_8788,390437.0,64.0,0,23095.0
instance_8789,390497.0,64.0,0,12960.0
instance_8790,390527.0,64.0,0,102337.00000000006
instance_8791,390527.0,64.0,0,118940.00000000006
instance_8793,390617.0,64.0,0,12130.0
instance_8794,390648.0,64.0,0,12007.0
instance_8795,390648.0,64.0,0,77236.00000000006
instance_8797,391218.0,64.0,0,73115.0
instance_8798,391368.0,64.0,0,4505.0
instance_8799,391476.0,64.0,0,4583.0
instance_8800,391652.0,96.0,0,7263.0
instance_8801,391476.0,64.0,0,95896.00000000006
instance_8802,391608.0,48.0,0,4816.0
instance_8803,393257.0,64.0,0,19111.0
instance_8804,395081.0,96.0,0,212.0
instance_8805,395261.0,64.0,0,8329.0
instance_8806,395261.0,96.0,0,9251.0
instance_8807,395705.0,48.0,0,19407.0
instance_8809,395411.0,64.0,0,16111.0
instance_8810,395891.0,64.0,0,10376.0
instance_8812,396070.0,96.0,0,297422.0
instance_8814,395920.0,48.0,0,130.0
instance_8815,396430.0,96.0,0,7562.0
instance_8816,396491.0,64.0,0,6396.0
instance_8817,397086.0,8.0,1,3563.0
instance_8818,397086.0,8.0,1,3622.0
instance_8819,397086.0,8.0,1,3626.0
instance_8820,397274.0,96.0,0,15160.0
instance_8821,398487.0,96.0,0,113524.00000000006
instance_8828,402129.0,64.0,0,4265.0
instance_8829,402129.0,64.0,0,12531.0
instance_8830,402129.0,64.0,0,54466.0
instance_8832,402129.0,64.0,0,8663.0
instance_8846,402909.0,96.0,0,122793.0
instance_8847,402909.0,64.0,0,49217.0
instance_8848,402909.0,64.0,0,159296.0
instance_8850,403150.0,96.0,0,290222.0
instance_8852,403214.0,64.0,0,108702.00000000006
instance_8853,403384.0,96.0,0,16929.0
instance_8857,403989.0,64.0,0,10277.0
instance_8860,404170.0,64.0,0,17320.0
instance_8861,404199.0,64.0,0,133.0
instance_8864,404890.0,48.0,0,15627.0
instance_8867,404935.0,96.0,0,6709.0
instance_8868,404831.0,96.0,0,62680.00000000006
instance_8870,405388.0,64.0,0,951.0
instance_8871,405388.0,48.0,0,951.0
instance_8872,405379.0,64.0,0,121.0
instance_8874,405628.0,64.0,0,132.0
instance_8875,405763.0,64.0,0,17216.0
instance_8877,405762.0,64.0,0,36625.0
instance_8878,405734.0,96.0,0,5507.0
instance_8880,405763.0,64.0,0,38432.0
instance_8882,406413.0,48.0,0,972.0
instance_8888,409360.0,96.0,0,2674.0
instance_8889,409311.0,64.0,0,131.0
instance_8890,410217.0,96.0,0,90998.00000000006
instance_8892,411698.0,48.0,0,122.0
instance_8893,411424.0,48.0,0,120.0
instance_8894,411543.0,48.0,0,120.0
instance_8895,411831.0,48.0,0,121.0
instance_8896,410712.0,48.0,0,196862.0
instance_8899,410217.0,96.0,0,9076.0
instance_8902,410232.0,96.0,0,95132.00000000006
instance_8903,410232.0,96.0,0,99095.00000000006
instance_8904,410232.0,96.0,0,195483.0
instance_8906,410499.0,64.0,0,62865.00000000006
instance_8922,411159.0,48.0,0,124.0
instance_8924,411518.0,48.0,0,122.0
instance_8925,412190.0,48.0,0,121.0
instance_8926,411842.0,48.0,0,121.0
instance_8927,410966.0,64.0,0,163367.0
instance_8932,411386.0,64.0,0,7789.0
instance_8933,411547.0,48.0,0,281067.0
instance_8936,411754.0,48.0,0,67588.00000000006
instance_8940,413657.0,48.0,0,928.0
instance_8945,412447.0,64.0,0,56229.00000000006
instance_8947,412646.0,96.0,0,134.0
instance_8952,413340.0,48.0,0,128.0
instance_8953,415635.0,48.0,0,122.0
instance_8954,413532.0,48.0,0,213831.0
instance_8955,413943.0,48.0,0,120.0
instance_8956,414611.0,48.0,0,121.0
instance_8957,414419.0,48.0,0,122.0
instance_8963,415410.0,48.0,0,120.0
instance_8964,414489.0,96.0,0,91696.00000000006
instance_8965,415544.0,64.0,0,7622.0
instance_8968,416527.0,64.0,0,50342.0
instance_8969,416534.0,48.0,0,132.0
instance_8972,418163.0,96.0,0,83501.00000000006
instance_8973,418209.0,96.0,0,202662.0
instance_8974,418163.0,64.0,0,91294.00000000006
instance_8977,418875.0,96.0,0,15827.0
instance_8980,419719.0,48.0,0,97811.00000000006
instance_8981,419693.0,96.0,0,86916.00000000006
instance_8982,420369.0,64.0,0,43679.0
instance_8983,422145.0,64.0,0,7045.0
instance_8984,421740.0,64.0,0,52327.00000000006
instance_8985,421900.0,48.0,0,43643.0
instance_8986,442864.0,96.0,0,130.0
instance_8987,459987.0,96.0,0,131.0
instance_8988,421858.0,96.0,0,120435.0
instance_8989,421858.0,96.0,0,120446.0
instance_8991,421886.0,8.0,1,51362.00000000006
instance_8992,421886.0,8.0,1,51362.00000000006
instance_8993,421888.0,8.0,1,51350.00000000006
instance_8994,421888.0,8.0,1,51350.00000000006
instance_9002,433052.0,64.0,0,18240.0
instance_9003,433054.0,96.0,0,18370.0
instance_9007,436319.0,8.0,1,145204.0
instance_9010,437515.0,8.0,1,2331.0
instance_9011,439486.0,64.0,0,16583.0
instance_9012,439486.0,64.0,0,124.0
instance_9013,441422.0,64.0,0,362.0
instance_9014,441786.0,64.0,0,10334.0
instance_9017,443468.0,64.0,0,124.0
instance_9018,445778.0,8.0,1,3545.0
instance_9019,445778.0,8.0,1,9679.0
instance_9020,448744.0,64.0,0,125.0
instance_9021,449969.0,96.0,0,60095.00000000006
instance_9022,450753.0,96.0,0,22951.00000000006
instance_9024,450839.0,64.0,0,128650.0
instance_9025,450988.0,64.0,0,30507.00000000006
instance_9026,451198.0,64.0,0,192652.0
instance_9027,451348.0,64.0,0,81083.0
instance_9029,455404.0,64.0,0,18540.00000000006
instance_9033,462365.0,192.0,0,21579.00000000006
instance_9035,462996.0,64.0,0,98524.0
instance_9039,465762.0,64.0,0,28938.00000000006
instance_9040,465931.0,48.0,0,7507.000000000058
instance_9042,465811.0,64.0,0,7480.000000000058
instance_9043,465811.0,64.0,0,7936.000000000058
instance_9044,465766.0,96.0,0,22190.00000000006
instance_9047,467412.00000000006,64.0,0,84279.99999999994
instance_9049,468039.00000000006,64.0,0,9607.0
instance_9050,468064.00000000006,48.0,0,10348.0
instance_9051,468099.00000000006,64.0,0,205421.99999999994
instance_9053,468879.00000000006,192.0,0,112322.99999999994
instance_9058,469750.00000000006,96.0,0,2548.0
instance_9060,470740.00000000006,64.0,0,130.0
instance_9064,472277.00000000006,96.0,0,6405.0
instance_9065,472277.00000000006,96.0,0,221029.99999999994
instance_9067,472293.00000000006,64.0,0,129189.99999999994
instance_9069,472500.00000000006,64.0,0,295339.99999999994
instance_9070,472276.00000000006,48.0,0,124.0
instance_9071,473086.00000000006,64.0,0,14810.0
instance_9072,473086.00000000006,64.0,0,185207.99999999994
instance_9073,473146.00000000006,64.0,0,5801.0
